English Responses,Question ID,Participant ID,Question,cluster
"AI would have rapidly developed, and there would be no need for people who work in those fields. I guess global warming and changes in climatic conditions would become a concern for all. In a few years, mobile phones will have become outdated or even more handy. There will be no privacy at all and everything will be seen by everybody. People will become so judgemental and will criticize each and every step of others. Communal and religious clashes will happen often. ",0f541814-99f4-46bb-8a9a-99332e54a800,3113fc9a-c9ef-4d2a-b007-d706512af77d,What do you think your life might be like in 30 years? Alt: Imagine life 30 years from now. What's the biggest difference you notice in daily life compared to today?,0
"AI will make things more easier. 

people will venture in research and development.",0f541814-99f4-46bb-8a9a-99332e54a800,3a5e7ce6-5b54-4889-81a4-b70d1782435f,What do you think your life might be like in 30 years? Alt: Imagine life 30 years from now. What's the biggest difference you notice in daily life compared to today?,0
"I expect that many jobs will be taken over by AI: for example, I will probably not see human cashiers or bankers anymore. All of these jobs will be done by artificial intelligence. I may have to figure out ways to compete in this world and feed myself. I also think that we will eat slightly different food: there is a trend towards food shortages and technologies will be created to process some protein sources into food. For example, insects may become more popular.",0f541814-99f4-46bb-8a9a-99332e54a800,822699c4-83ee-48f8-92ef-ebae2a71bd7a,What do you think your life might be like in 30 years? Alt: Imagine life 30 years from now. What's the biggest difference you notice in daily life compared to today?,0
"Robots will replace humans in all agricultural and industrial operations. Service industry personnel will also be replaced by robots. In addition to the popularity of self-driving cars, perhaps even airplanes can be self-driving. The proportion of human obesity is getting higher and higher. We eat a lot of industrial processed products, and the proportion of pre-prepared meals has increased significantly. Generally, young people are unwilling to have children, the age of marriage is delayed, the divorce rate remains high, and the vast majority of people in society are middle-aged and elderly.",0f541814-99f4-46bb-8a9a-99332e54a800,e2a41741-64f2-4c97-9dd0-1caad6f83589,What do you think your life might be like in 30 years? Alt: Imagine life 30 years from now. What's the biggest difference you notice in daily life compared to today?,0
Brain-computer interface applications are very common,0f541814-99f4-46bb-8a9a-99332e54a800,84a07b4b-0554-461d-b238-01ae7d98fa35,What do you think your life might be like in 30 years? Alt: Imagine life 30 years from now. What's the biggest difference you notice in daily life compared to today?,0
"The biggest difference would be the change in Job market. Many people will lose their job's and more than 99% of the automated tasks by which people earn their bread in the rural sector would be replaced by Machines, and for those in Tech, many will be replaced with AI. ",0f541814-99f4-46bb-8a9a-99332e54a800,708308a0-1d82-4cdc-9e9d-1b277b29ed14,What do you think your life might be like in 30 years? Alt: Imagine life 30 years from now. What's the biggest difference you notice in daily life compared to today?,0
Probably the AI would have taken over most of the jobs.,0f541814-99f4-46bb-8a9a-99332e54a800,c8922ebc-ea80-4dd0-8af2-f455ece1cac0,What do you think your life might be like in 30 years? Alt: Imagine life 30 years from now. What's the biggest difference you notice in daily life compared to today?,0
I think humans will rely on technology more and more. Most things will become automated and errands will take less since everything will be handled online.,0f541814-99f4-46bb-8a9a-99332e54a800,d6349237-2c89-4aa3-9388-64914e32d98a,What do you think your life might be like in 30 years? Alt: Imagine life 30 years from now. What's the biggest difference you notice in daily life compared to today?,0
"I think a lot of my life will be automated by more ""assistants"" like Google Assistant and various AI capabilities. A lot bigger part of my life will probably be digitized, i.e. not working with real money anymore, and perhaps even other items like driver's licenses being completely digital. Not carrying around any more cards with me. A lot more activities will be done online and things like electric cars and other ""environmentally friendly"" products will be prevalent. ",0f541814-99f4-46bb-8a9a-99332e54a800,21637a39-a88a-433f-ad26-077ccc465ef8,What do you think your life might be like in 30 years? Alt: Imagine life 30 years from now. What's the biggest difference you notice in daily life compared to today?,0
"With the aging population and advancement in AI, we might see more personalized healthcare services and increased automation in various industries. Climate change effects could lead to more sustainable practices such as widespread use of renewable energy and eco-friendly technologies. Urbanization might result in smaller cities with efficient transportation system and improved infrastructure.",0f541814-99f4-46bb-8a9a-99332e54a800,4045fc7a-9ed6-4e69-9749-2cd924803fae,What do you think your life might be like in 30 years? Alt: Imagine life 30 years from now. What's the biggest difference you notice in daily life compared to today?,0
"It will be a life in which resources are more regulated, technology will reach a point where manual employment will suffer severely from the consequences of artificial intelligence. Humanity will have adopted new actions to help the environment due to global warming.",0f541814-99f4-46bb-8a9a-99332e54a800,4a9f8850-a6a2-4dea-96f6-1c6d7dc44d91,What do you think your life might be like in 30 years? Alt: Imagine life 30 years from now. What's the biggest difference you notice in daily life compared to today?,0
"In the next 30 years, I believe technological advancements will transform cultural patterns and economic activities as we know them today. Automation and artificial intelligence will be increasingly utilized to enhance effectiveness and efficiency in people's lives. As a result, certain conventional jobs that can be performed more efficiently by machines will replace the roles traditionally held by humans.",0f541814-99f4-46bb-8a9a-99332e54a800,f2b56e26-8a67-4a39-8781-76bbfb84e4cb,What do you think your life might be like in 30 years? Alt: Imagine life 30 years from now. What's the biggest difference you notice in daily life compared to today?,0
"What comes in mind first is the fact that, with AI most jobs done manually will be automated leading to lack of jobs. This might lead to a decrease in urbanization as manpower will not be much needed. Skills acquired will only be beneficial, if at all they can't easily be replaced by automation.",0f541814-99f4-46bb-8a9a-99332e54a800,201dceb7-f7d1-4d8d-96a9-9aaea0087c7e,What do you think your life might be like in 30 years? Alt: Imagine life 30 years from now. What's the biggest difference you notice in daily life compared to today?,0
I think generative AI and robotics will be a major part of the society.,0f541814-99f4-46bb-8a9a-99332e54a800,8bc01d46-6ad3-4e42-af68-ca5e3f39778f,What do you think your life might be like in 30 years? Alt: Imagine life 30 years from now. What's the biggest difference you notice in daily life compared to today?,0
